complaint_id,train_id,zone,category,filed_date,resolved_date,sla_target_days,resolved_in_days,met_sla
C01865,T0003,WR,Punctuality,2024-10-18,2024-10-20,7,2,1
C01866,T0059,SER,Catering,2024-10-07,2024-10-16,5,9,0
C01867,T0041,CR,Security,2024-06-12,2024-06-18,5,6,0
C01868,T0012,WR,Staff Behavior,2025-12-02,2025-12-08,5,6,0
C01869,T0009,WR,Security,2025-07-08,2025-07-15,7,7,1
C01870,T0003,WR,Punctuality,2024-07-25,2024-07-30,5,5,1
C01871,T0120,WR,Staff Behavior,2024-05-31,2024-06-07,3,7,0
C01872,T0117,NR,Cleanliness,2025-01-11,2025-01-16,5,5,1
C01873,T0097,WR,Punctuality,2025-08-05,2025-08-16,7,11,0
C01874,T0089,SCR,Coach Maintenance,2025-04-12,2025-04-13,7,1,1
C01875,T0050,CR,Security,2025-09-02,2025-09-11,7,9,0
C01876,T0106,WR,Catering,2024-10-03,2024-10-08,5,5,1
C01877,T0126,WR,Staff Behavior,2024-01-17,2024-02-01,10,15,0
C01878,T0029,WR,Security,2024-05-07,2024-05-09,10,2,1
C01879,T0147,NER,Catering,2024-12-10,2024-12-12,7,2,1
C01880,T0045,SER,Security,2024-12-05,2024-12-08,3,3,1
C01881,T0125,WR,Staff Behavior,2024-04-30,2024-05-14,10,14,0
C01882,T0040,CR,Security,2024-01-27,2024-02-01,5,5,1
C01883,T0069,CR,Cleanliness,2024-04-02,2024-04-03,3,1,1
C01884,T0115,NR,Punctuality,2024-11-25,2024-12-02,3,7,0
C01885,T0139,WR,Catering,2024-06-29,2024-07-04,10,5,1
C01886,T0010,CR,Security,2024-01-06,2024-01-15,7,9,0
C01887,T0027,SCR,Cleanliness,2024-04-23,2024-04-25,5,2,1
C01888,T0059,SER,Cleanliness,2024-11-07,2024-11-10,7,3,1
C01889,T0061,NER,Security,2024-12-11,2024-12-18,5,7,0
C01890,T0011,SER,Security,2025-02-11,2025-02-19,3,8,0
C01891,T0149,NER,Cleanliness,2024-05-27,2024-06-06,10,10,1
C01892,T0077,WR,Water Availability,2025-10-09,2025-10-24,10,15,0
C01893,T0114,ER,Catering,2024-06-11,2024-06-16,3,5,0
C01894,T0117,NR,Punctuality,2025-04-28,2025-05-05,5,7,0
C01895,T0058,ER,Water Availability,2024-05-26,2024-05-30,3,4,0
C01896,T0038,ER,Water Availability,2025-05-25,2025-06-09,10,15,0
C01897,T0094,NER,Water Availability,2024-08-31,2024-09-06,7,6,1
C01898,T0091,CR,Security,2024-12-10,2024-12-14,3,4,0
C01899,T0129,SR,Catering,2024-06-08,2024-06-09,3,1,1
C01900,T0136,NR,Punctuality,2024-01-07,2024-01-12,5,5,1
C01901,T0138,ER,Coach Maintenance,2025-09-20,2025-09-21,3,1,1
C01902,T0104,NER,Coach Maintenance,2024-09-28,2024-10-05,3,7,0
C01903,T0102,SCR,Water Availability,2025-03-08,2025-03-09,7,1,1
C01904,T0076,SCR,Cleanliness,2024-06-03,2024-06-15,7,12,0
C01905,T0006,SR,Punctuality,2025-05-12,2025-05-24,7,12,0
C01906,T0131,NR,Water Availability,2024-10-04,2024-10-08,7,4,1
C01907,T0033,SR,Security,2025-08-26,2025-09-06,7,11,0
C01908,T0023,SER,Coach Maintenance,2025-10-06,2025-10-10,5,4,1
C01909,T0099,SCR,Cleanliness,2024-12-28,2025-01-09,10,12,0
C01910,T0003,WR,Punctuality,2024-04-19,2024-05-01,10,12,0
C01911,T0137,NER,Cleanliness,2024-01-28,2024-02-01,5,4,1
C01912,T0135,SR,Security,2024-03-22,2024-03-30,5,8,0
C01913,T0034,NR,Catering,2025-11-30,2025-12-12,7,12,0
C01914,T0009,WR,Security,2025-03-05,2025-03-12,3,7,0
C01915,T0065,SER,Catering,2025-06-22,2025-06-28,5,6,0
C01916,T0045,SER,Security,2025-11-30,2025-12-09,5,9,0
C01917,T0001,SR,Water Availability,2025-09-25,2025-10-03,3,8,0
C01918,T0135,SR,Punctuality,2024-03-30,2024-04-02,5,3,1
C01919,T0072,NER,Catering,2024-04-26,2024-05-05,10,9,1
C01920,T0100,NER,Staff Behavior,2024-08-20,2024-09-03,10,14,0
C01921,T0076,SCR,Coach Maintenance,2024-12-21,2025-01-03,10,13,0
C01922,T0116,NR,Coach Maintenance,2025-11-20,2025-11-27,3,7,0
C01923,T0149,NER,Punctuality,2025-05-28,2025-06-01,10,4,1
C01924,T0123,SR,Cleanliness,2025-04-24,2025-04-30,5,6,0
C01925,T0081,NER,Security,2025-05-23,2025-05-30,5,7,0
C01926,T0049,SER,Cleanliness,2025-04-09,2025-04-14,7,5,1
C01927,T0055,SR,Security,2024-02-17,2024-02-22,10,5,1
C01928,T0147,NER,Coach Maintenance,2025-07-02,2025-07-03,5,1,1
C01929,T0130,SR,Water Availability,2024-03-21,2024-03-25,5,4,1
C01930,T0139,WR,Punctuality,2025-12-21,2025-12-30,10,9,1
C01931,T0143,SCR,Staff Behavior,2025-03-18,2025-03-19,7,1,1
C01932,T0130,SR,Water Availability,2025-08-28,2025-09-02,5,5,1
C01933,T0055,SR,Cleanliness,2025-01-04,2025-01-11,10,7,1
C01934,T0037,SR,Security,2024-11-08,2024-11-16,10,8,1
C01935,T0070,CR,Security,2024-01-04,2024-01-16,7,12,0
C01936,T0016,ER,Cleanliness,2024-08-22,2024-08-30,3,8,0
C01937,T0146,WR,Water Availability,2025-01-14,2025-01-25,10,11,0
C01938,T0107,WR,Security,2024-07-24,2024-07-30,3,6,0
C01939,T0023,SER,Catering,2025-11-28,2025-12-12,10,14,0
C01940,T0140,WR,Punctuality,2024-05-18,2024-05-23,7,5,1
C01941,T0106,WR,Punctuality,2025-02-26,2025-03-06,10,8,1
C01942,T0103,NER,Coach Maintenance,2024-05-30,2024-06-04,3,5,0
C01943,T0021,CR,Catering,2025-07-11,2025-07-20,5,9,0
C01944,T0036,CR,Coach Maintenance,2025-07-31,2025-08-02,3,2,1
C01945,T0148,ER,Coach Maintenance,2024-06-02,2024-06-09,5,7,0
C01946,T0101,ER,Punctuality,2025-02-16,2025-02-17,3,1,1
C01947,T0054,CR,Cleanliness,2025-10-31,2025-11-07,7,7,1
C01948,T0138,ER,Security,2025-07-10,2025-07-11,5,1,1
C01949,T0117,NR,Security,2024-10-30,2024-11-03,10,4,1
C01950,T0031,WR,Staff Behavior,2025-01-17,2025-01-25,5,8,0
C01951,T0125,WR,Punctuality,2024-01-01,2024-01-10,5,9,0
C01952,T0074,WR,Coach Maintenance,2024-11-26,2024-12-05,10,9,1
C01953,T0013,SER,Cleanliness,2025-10-24,2025-10-26,7,2,1
C01954,T0027,SCR,Punctuality,2025-08-15,2025-08-20,3,5,0
C01955,T0120,WR,Coach Maintenance,2024-02-18,2024-02-21,3,3,1
C01956,T0131,NR,Security,2024-07-07,2024-07-13,3,6,0
C01957,T0103,NER,Security,2025-06-19,2025-06-24,5,5,1
C01958,T0001,SR,Punctuality,2025-08-22,2025-08-27,7,5,1
C01959,T0132,SCR,Coach Maintenance,2025-09-29,2025-10-02,3,3,1
C01960,T0133,SER,Security,2024-07-25,2024-08-03,7,9,0
C01961,T0150,NER,Water Availability,2025-07-08,2025-07-14,7,6,1
C01962,T0144,CR,Security,2024-02-13,2024-02-18,7,5,1
C01963,T0078,WR,Water Availability,2025-07-13,2025-07-14,7,1,1
C01964,T0106,WR,Water Availability,2024-12-18,2024-12-24,3,6,0
C01965,T0003,WR,Staff Behavior,2024-07-10,2024-07-18,5,8,0
C01966,T0110,SER,Catering,2024-07-18,2024-07-27,10,9,1
C01967,T0070,CR,Cleanliness,2025-09-28,2025-10-02,5,4,1
C01968,T0035,WR,Punctuality,2024-12-06,2024-12-07,5,1,1
C01969,T0061,NER,Punctuality,2024-12-04,2024-12-13,5,9,0
C01970,T0025,WR,Water Availability,2024-05-22,2024-05-30,3,8,0
C01971,T0071,WR,Staff Behavior,2024-10-17,2024-10-23,3,6,0
C01972,T0012,WR,Punctuality,2025-11-16,2025-11-18,7,2,1
C01973,T0099,SCR,Punctuality,2024-10-22,2024-10-28,5,6,0
C01974,T0028,SER,Cleanliness,2025-06-22,2025-06-24,3,2,1
C01975,T0118,SCR,Coach Maintenance,2025-04-10,2025-04-14,3,4,0
C01976,T0084,NER,Catering,2025-11-27,2025-12-06,7,9,0
C01977,T0108,SR,Coach Maintenance,2024-09-29,2024-10-02,3,3,1
C01978,T0083,ER,Security,2025-04-07,2025-04-08,10,1,1
C01979,T0056,ER,Coach Maintenance,2025-10-28,2025-10-29,7,1,1
C01980,T0035,WR,Security,2024-10-04,2024-10-12,3,8,0
C01981,T0008,CR,Catering,2024-04-03,2024-04-10,7,7,1
C01982,T0125,WR,Catering,2025-09-01,2025-09-03,3,2,1
C01983,T0119,CR,Water Availability,2024-04-05,2024-04-13,5,8,0
C01984,T0120,WR,Catering,2025-06-01,2025-06-02,3,1,1
C01985,T0145,SER,Catering,2024-07-20,2024-07-29,10,9,1
C01986,T0060,SR,Punctuality,2024-10-08,2024-10-14,5,6,0
C01987,T0112,ER,Water Availability,2025-02-28,2025-03-10,10,10,1
C01988,T0125,WR,Staff Behavior,2024-10-29,2024-10-31,3,2,1
C01989,T0030,NR,Catering,2025-02-20,2025-02-27,7,7,1
C01990,T0115,NR,Cleanliness,2024-11-01,2024-11-10,10,9,1
C01991,T0104,NER,Cleanliness,2024-10-12,2024-10-19,3,7,0
C01992,T0051,SR,Staff Behavior,2025-07-12,2025-07-26,10,14,0
C01993,T0115,NR,Cleanliness,2024-07-27,2024-08-05,7,9,0
C01994,T0041,CR,Coach Maintenance,2024-10-14,2024-10-22,3,8,0
C01995,T0107,WR,Staff Behavior,2024-03-27,2024-03-31,3,4,0
C01996,T0148,ER,Coach Maintenance,2025-07-09,2025-07-14,7,5,1
C01997,T0142,ER,Staff Behavior,2025-06-11,2025-06-16,3,5,0
C01998,T0142,ER,Cleanliness,2024-09-13,2024-09-18,3,5,0
C01999,T0111,WR,Coach Maintenance,2024-02-11,2024-02-22,7,11,0
C02000,T0050,CR,Catering,2025-12-04,2025-12-06,3,2,1
C02001,T0131,NR,Water Availability,2024-10-06,2024-10-13,5,7,0
C02002,T0097,WR,Water Availability,2025-11-30,2025-12-08,7,8,0
C02003,T0013,SER,Coach Maintenance,2024-08-12,2024-08-16,7,4,1
C02004,T0120,WR,Coach Maintenance,2025-10-26,2025-11-01,7,6,1
C02005,T0048,WR,Coach Maintenance,2024-12-13,2024-12-17,7,4,1
C02006,T0136,NR,Cleanliness,2024-03-03,2024-03-11,5,8,0
C02007,T0028,SER,Water Availability,2025-03-05,2025-03-15,5,10,0
C02008,T0110,SER,Water Availability,2025-08-08,2025-08-17,10,9,1
C02009,T0136,NR,Cleanliness,2024-01-05,2024-01-07,5,2,1
C02010,T0070,CR,Security,2025-03-05,2025-03-13,10,8,1
C02011,T0145,SER,Staff Behavior,2024-12-09,2024-12-20,7,11,0
C02012,T0006,SR,Cleanliness,2024-04-25,2024-05-02,3,7,0
C02013,T0089,SCR,Catering,2025-01-21,2025-01-24,5,3,1
C02014,T0014,CR,Water Availability,2025-12-01,2025-12-04,7,3,1
C02015,T0058,ER,Staff Behavior,2024-09-03,2024-09-09,10,6,1
C02016,T0038,ER,Punctuality,2024-07-31,2024-08-03,10,3,1
C02017,T0116,NR,Security,2024-03-17,2024-03-25,5,8,0
C02018,T0066,WR,Coach Maintenance,2025-11-22,2025-11-25,5,3,1
C02019,T0049,SER,Staff Behavior,2025-09-11,2025-09-22,7,11,0
C02020,T0026,ER,Security,2025-10-04,2025-10-10,7,6,1
C02021,T0066,WR,Punctuality,2025-12-26,2026-01-03,10,8,1
C02022,T0070,CR,Catering,2025-06-22,2025-07-03,7,11,0
C02023,T0080,WR,Cleanliness,2025-11-30,2025-12-05,5,5,1
C02024,T0047,SR,Punctuality,2025-11-07,2025-11-13,5,6,0
C02025,T0149,NER,Cleanliness,2025-02-18,2025-02-25,3,7,0
C02026,T0141,CR,Cleanliness,2025-06-25,2025-06-28,5,3,1
C02027,T0148,ER,Cleanliness,2025-04-29,2025-05-04,10,5,1
C02028,T0062,WR,Coach Maintenance,2024-01-11,2024-01-23,10,12,0
C02029,T0025,WR,Cleanliness,2024-08-01,2024-08-07,7,6,1
C02030,T0076,SCR,Catering,2025-04-30,2025-05-07,3,7,0
C02031,T0063,SCR,Water Availability,2024-11-09,2024-11-10,7,1,1
C02032,T0053,SCR,Staff Behavior,2024-01-31,2024-02-09,7,9,0
C02033,T0060,SR,Punctuality,2025-08-10,2025-08-15,10,5,1
C02034,T0003,WR,Cleanliness,2024-11-08,2024-11-18,5,10,0
C02035,T0033,SR,Catering,2025-03-20,2025-03-27,3,7,0
C02036,T0047,SR,Security,2024-11-04,2024-11-11,3,7,0
C02037,T0086,SCR,Staff Behavior,2025-04-01,2025-04-06,3,5,0
C02038,T0057,WR,Cleanliness,2025-04-09,2025-04-17,3,8,0
C02039,T0085,NR,Punctuality,2025-10-31,2025-11-06,7,6,1
C02040,T0145,SER,Security,2024-02-09,2024-02-13,10,4,1
C02041,T0082,SER,Staff Behavior,2024-05-05,2024-05-10,3,5,0
C02042,T0080,WR,Catering,2024-02-28,2024-03-05,7,6,1
C02043,T0066,WR,Staff Behavior,2025-11-15,2025-11-21,7,6,1
C02044,T0095,CR,Staff Behavior,2024-12-31,2025-01-08,3,8,0
C02045,T0077,WR,Staff Behavior,2024-06-24,2024-07-02,10,8,1
C02046,T0124,NR,Punctuality,2024-08-29,2024-09-04,7,6,1
C02047,T0134,NER,Punctuality,2024-03-16,2024-03-17,3,1,1
C02048,T0111,WR,Catering,2024-04-06,2024-04-12,7,6,1
C02049,T0035,WR,Cleanliness,2024-07-01,2024-07-03,3,2,1
C02050,T0023,SER,Coach Maintenance,2024-05-30,2024-06-01,3,2,1
C02051,T0147,NER,Staff Behavior,2025-03-21,2025-03-31,7,10,0
C02052,T0012,WR,Catering,2024-03-10,2024-03-16,7,6,1
C02053,T0102,SCR,Cleanliness,2025-07-14,2025-07-15,3,1,1
C02054,T0134,NER,Security,2025-02-14,2025-02-19,3,5,0
C02055,T0055,SR,Punctuality,2025-02-27,2025-03-09,10,10,1
C02056,T0058,ER,Water Availability,2024-11-28,2024-11-29,3,1,1
C02057,T0092,NR,Staff Behavior,2025-12-16,2025-12-20,5,4,1
C02058,T0114,ER,Punctuality,2025-05-28,2025-06-04,7,7,1
C02059,T0066,WR,Catering,2025-08-25,2025-09-03,7,9,0
C02060,T0120,WR,Water Availability,2024-01-26,2024-02-01,7,6,1
C02061,T0124,NR,Punctuality,2024-03-26,2024-03-27,5,1,1
C02062,T0118,SCR,Catering,2025-12-24,2025-12-28,5,4,1
C02063,T0144,CR,Water Availability,2024-06-30,2024-07-07,3,7,0
C02064,T0042,NR,Punctuality,2024-08-14,2024-08-16,5,2,1
C02065,T0039,ER,Staff Behavior,2024-04-20,2024-04-24,10,4,1
C02066,T0135,SR,Water Availability,2025-12-29,2026-01-06,5,8,0
C02067,T0002,SR,Coach Maintenance,2025-03-05,2025-03-13,5,8,0
C02068,T0098,CR,Catering,2024-04-13,2024-04-22,7,9,0
C02069,T0079,SCR,Water Availability,2025-10-01,2025-10-10,5,9,0
C02070,T0037,SR,Catering,2024-10-12,2024-10-24,7,12,0
C02071,T0062,WR,Staff Behavior,2025-06-09,2025-06-12,7,3,1
C02072,T0066,WR,Security,2024-06-29,2024-06-30,5,1,1
C02073,T0092,NR,Catering,2024-09-08,2024-09-10,5,2,1
C02074,T0002,SR,Coach Maintenance,2024-04-06,2024-04-13,7,7,1
C02075,T0123,SR,Catering,2024-07-10,2024-07-17,5,7,0
C02076,T0037,SR,Water Availability,2025-06-26,2025-06-29,3,3,1
C02077,T0145,SER,Cleanliness,2024-12-27,2025-01-01,5,5,1
C02078,T0003,WR,Water Availability,2024-05-12,2024-05-20,3,8,0
C02079,T0130,SR,Water Availability,2024-02-18,2024-02-27,7,9,0
C02080,T0146,WR,Coach Maintenance,2024-01-08,2024-01-14,5,6,0
C02081,T0132,SCR,Catering,2024-01-09,2024-01-19,7,10,0
C02082,T0121,SCR,Security,2024-12-25,2024-12-30,3,5,0
C02083,T0066,WR,Catering,2025-05-29,2025-06-05,7,7,1
C02084,T0126,WR,Staff Behavior,2024-09-22,2024-09-25,5,3,1
C02085,T0059,SER,Cleanliness,2025-03-29,2025-04-09,7,11,0
C02086,T0089,SCR,Water Availability,2025-05-26,2025-05-27,3,1,1
C02087,T0048,WR,Security,2025-01-06,2025-01-08,5,2,1
C02088,T0016,ER,Coach Maintenance,2025-01-09,2025-01-17,3,8,0
C02089,T0078,WR,Coach Maintenance,2025-10-16,2025-10-18,3,2,1
C02090,T0027,SCR,Catering,2025-08-24,2025-08-28,3,4,0
C02091,T0030,NR,Staff Behavior,2024-02-26,2024-02-29,5,3,1
C02092,T0080,WR,Coach Maintenance,2025-11-03,2025-11-11,5,8,0
C02093,T0113,CR,Cleanliness,2025-01-10,2025-01-14,3,4,0
C02094,T0081,NER,Catering,2025-12-14,2025-12-29,10,15,0
C02095,T0111,WR,Cleanliness,2025-03-30,2025-04-03,3,4,0
C02096,T0029,WR,Cleanliness,2024-09-21,2024-09-26,3,5,0
C02097,T0037,SR,Punctuality,2024-06-17,2024-06-24,10,7,1
C02098,T0045,SER,Coach Maintenance,2025-05-02,2025-05-07,5,5,1
C02099,T0135,SR,Catering,2024-04-12,2024-04-13,3,1,1
C02100,T0146,WR,Coach Maintenance,2024-07-20,2024-07-29,5,9,0
C02101,T0106,WR,Water Availability,2024-05-05,2024-05-13,5,8,0
C02102,T0036,CR,Coach Maintenance,2024-08-20,2024-08-21,7,1,1
C02103,T0073,SER,Cleanliness,2025-10-11,2025-10-12,3,1,1
C02104,T0070,CR,Catering,2024-03-16,2024-03-29,10,13,0
C02105,T0149,NER,Security,2024-10-17,2024-10-21,7,4,1
C02106,T0011,SER,Coach Maintenance,2025-02-06,2025-02-12,10,6,1
C02107,T0130,SR,Cleanliness,2024-02-10,2024-02-16,3,6,0
C02108,T0022,ER,Cleanliness,2025-11-06,2025-11-09,10,3,1
C02109,T0033,SR,Water Availability,2025-09-08,2025-09-10,7,2,1
C02110,T0040,CR,Cleanliness,2025-01-12,2025-01-24,7,12,0
C02111,T0050,CR,Security,2024-11-03,2024-11-09,3,6,0
C02112,T0105,SER,Punctuality,2025-12-10,2025-12-18,3,8,0
C02113,T0036,CR,Catering,2025-04-29,2025-05-04,7,5,1
C02114,T0031,WR,Catering,2025-10-25,2025-11-02,7,8,0
C02115,T0136,NR,Catering,2025-04-02,2025-04-14,10,12,0
C02116,T0017,SCR,Security,2024-05-01,2024-05-03,3,2,1
C02117,T0040,CR,Water Availability,2025-10-27,2025-11-08,7,12,0
C02118,T0014,CR,Cleanliness,2024-09-03,2024-09-08,3,5,0
C02119,T0088,ER,Water Availability,2024-10-13,2024-10-18,10,5,1
C02120,T0055,SR,Punctuality,2025-01-27,2025-02-02,10,6,1
C02121,T0122,WR,Coach Maintenance,2025-08-02,2025-08-04,7,2,1
C02122,T0074,WR,Punctuality,2025-06-21,2025-06-22,3,1,1
C02123,T0033,SR,Punctuality,2025-08-22,2025-08-30,10,8,1
C02124,T0028,SER,Staff Behavior,2025-12-06,2025-12-09,7,3,1
C02125,T0035,WR,Cleanliness,2024-02-16,2024-02-27,7,11,0
C02126,T0126,WR,Punctuality,2025-02-11,2025-02-19,3,8,0
C02127,T0034,NR,Cleanliness,2024-01-29,2024-02-07,7,9,0
C02128,T0121,SCR,Cleanliness,2025-07-15,2025-07-29,10,14,0
C02129,T0078,WR,Punctuality,2024-02-12,2024-02-23,10,11,0
C02130,T0010,CR,Cleanliness,2024-05-04,2024-05-07,7,3,1
C02131,T0094,NER,Punctuality,2025-04-19,2025-04-29,5,10,0
C02132,T0015,NER,Security,2024-09-30,2024-10-01,3,1,1
C02133,T0139,WR,Catering,2024-03-05,2024-03-13,3,8,0
C02134,T0019,SR,Punctuality,2025-03-01,2025-03-11,5,10,0
C02135,T0021,CR,Water Availability,2024-11-10,2024-11-11,7,1,1
C02136,T0006,SR,Punctuality,2024-03-25,2024-04-06,7,12,0
C02137,T0035,WR,Water Availability,2025-10-04,2025-10-12,3,8,0
C02138,T0043,SR,Staff Behavior,2025-02-23,2025-02-28,10,5,1
C02139,T0080,WR,Water Availability,2024-05-18,2024-05-24,5,6,0
C02140,T0123,SR,Catering,2024-03-20,2024-04-01,10,12,0
C02141,T0020,NR,Cleanliness,2024-08-13,2024-08-20,3,7,0
C02142,T0139,WR,Catering,2024-08-06,2024-08-11,5,5,1
C02143,T0082,SER,Water Availability,2024-02-28,2024-03-02,10,3,1
C02144,T0082,SER,Coach Maintenance,2024-02-05,2024-02-15,7,10,0
C02145,T0101,ER,Punctuality,2025-07-25,2025-07-26,10,1,1
C02146,T0149,NER,Security,2024-06-19,2024-07-02,10,13,0
C02147,T0106,WR,Punctuality,2024-01-21,2024-01-22,10,1,1
C02148,T0116,NR,Punctuality,2024-09-24,2024-09-30,10,6,1
C02149,T0027,SCR,Punctuality,2025-12-23,2025-12-25,3,2,1
C02150,T0076,SCR,Coach Maintenance,2025-04-12,2025-04-16,3,4,0
C02151,T0001,SR,Water Availability,2024-10-11,2024-10-14,5,3,1
C02152,T0111,WR,Punctuality,2024-10-22,2024-10-23,7,1,1
C02153,T0133,SER,Coach Maintenance,2025-06-03,2025-06-04,5,1,1
C02154,T0118,SCR,Punctuality,2025-03-15,2025-03-18,10,3,1
C02155,T0112,ER,Catering,2024-10-16,2024-10-23,10,7,1
C02156,T0082,SER,Coach Maintenance,2024-10-01,2024-10-09,7,8,0
C02157,T0015,NER,Staff Behavior,2025-09-17,2025-09-22,10,5,1
C02158,T0081,NER,Water Availability,2024-07-06,2024-07-13,5,7,0
C02159,T0075,SR,Punctuality,2024-07-25,2024-08-09,10,15,0
C02160,T0012,WR,Coach Maintenance,2024-03-11,2024-03-12,3,1,1
C02161,T0085,NR,Catering,2025-12-20,2025-12-28,10,8,1
C02162,T0082,SER,Cleanliness,2024-07-03,2024-07-14,10,11,0
C02163,T0143,SCR,Coach Maintenance,2024-12-20,2025-01-01,7,12,0
C02164,T0086,SCR,Coach Maintenance,2025-10-31,2025-11-03,10,3,1
C02165,T0116,NR,Cleanliness,2024-02-22,2024-02-23,3,1,1
C02166,T0044,SR,Security,2025-08-02,2025-08-04,5,2,1
C02167,T0023,SER,Water Availability,2025-02-12,2025-02-22,10,10,1
C02168,T0102,SCR,Water Availability,2025-05-30,2025-06-05,3,6,0
C02169,T0083,ER,Cleanliness,2025-03-30,2025-04-07,7,8,0
C02170,T0091,CR,Coach Maintenance,2025-03-25,2025-04-08,10,14,0
C02171,T0020,NR,Catering,2025-06-15,2025-06-21,3,6,0
C02172,T0056,ER,Water Availability,2024-10-16,2024-10-30,10,14,0
C02173,T0118,SCR,Catering,2024-01-15,2024-01-17,5,2,1
C02174,T0101,ER,Water Availability,2025-07-23,2025-07-31,5,8,0
C02175,T0127,ER,Coach Maintenance,2025-07-01,2025-07-06,5,5,1
C02176,T0064,CR,Water Availability,2024-06-27,2024-06-28,3,1,1
C02177,T0146,WR,Cleanliness,2024-06-28,2024-07-05,7,7,1
C02178,T0027,SCR,Cleanliness,2025-07-28,2025-08-03,10,6,1
C02179,T0109,SER,Staff Behavior,2025-12-24,2025-12-25,10,1,1
C02180,T0002,SR,Coach Maintenance,2024-12-25,2024-12-27,3,2,1
C02181,T0019,SR,Security,2025-01-12,2025-01-14,3,2,1
C02182,T0091,CR,Staff Behavior,2024-11-13,2024-11-20,3,7,0
C02183,T0023,SER,Catering,2025-04-28,2025-05-04,3,6,0
C02184,T0126,WR,Catering,2025-11-10,2025-11-18,5,8,0
C02185,T0007,NER,Coach Maintenance,2024-06-06,2024-06-09,7,3,1
C02186,T0112,ER,Water Availability,2024-09-01,2024-09-05,7,4,1
C02187,T0043,SR,Punctuality,2025-10-22,2025-10-29,10,7,1
C02188,T0107,WR,Water Availability,2025-01-24,2025-02-03,10,10,1
C02189,T0054,CR,Cleanliness,2025-02-16,2025-02-17,5,1,1
C02190,T0054,CR,Security,2024-10-17,2024-10-28,7,11,0
C02191,T0066,WR,Staff Behavior,2024-12-11,2024-12-15,5,4,1
C02192,T0097,WR,Coach Maintenance,2025-09-20,2025-10-03,10,13,0
C02193,T0096,SR,Water Availability,2024-05-04,2024-05-09,7,5,1
C02194,T0004,SCR,Cleanliness,2025-07-01,2025-07-06,5,5,1
C02195,T0083,ER,Water Availability,2024-01-17,2024-01-30,10,13,0
C02196,T0125,WR,Cleanliness,2024-11-29,2024-12-04,7,5,1
C02197,T0006,SR,Punctuality,2025-01-10,2025-01-22,7,12,0
C02198,T0121,SCR,Coach Maintenance,2025-12-21,2025-12-27,5,6,0
C02199,T0023,SER,Security,2024-10-08,2024-10-10,10,2,1
C02200,T0048,WR,Catering,2024-10-20,2024-10-30,7,10,0
C02201,T0143,SCR,Security,2025-03-26,2025-03-28,3,2,1
C02202,T0108,SR,Staff Behavior,2025-06-12,2025-06-13,10,1,1
C02203,T0139,WR,Security,2024-12-07,2024-12-11,10,4,1
C02204,T0026,ER,Water Availability,2024-07-04,2024-07-15,10,11,0
C02205,T0077,WR,Staff Behavior,2024-11-01,2024-11-07,3,6,0
C02206,T0056,ER,Security,2024-07-12,2024-07-21,5,9,0
C02207,T0150,NER,Security,2024-06-14,2024-06-26,7,12,0
C02208,T0058,ER,Cleanliness,2025-03-20,2025-03-21,3,1,1
C02209,T0083,ER,Staff Behavior,2024-05-18,2024-05-30,7,12,0
C02210,T0074,WR,Catering,2024-03-03,2024-03-08,5,5,1
C02211,T0133,SER,Staff Behavior,2024-05-17,2024-05-25,3,8,0
C02212,T0119,CR,Catering,2024-11-29,2024-12-06,10,7,1
C02213,T0074,WR,Cleanliness,2024-08-05,2024-08-11,7,6,1
C02214,T0091,CR,Punctuality,2024-12-30,2025-01-06,10,7,1
C02215,T0126,WR,Cleanliness,2025-08-19,2025-08-28,5,9,0
C02216,T0022,ER,Cleanliness,2024-06-02,2024-06-14,7,12,0
C02217,T0052,CR,Coach Maintenance,2025-01-07,2025-01-12,7,5,1
C02218,T0031,WR,Catering,2024-09-18,2024-09-20,7,2,1
C02219,T0143,SCR,Staff Behavior,2025-01-23,2025-02-06,10,14,0
C02220,T0126,WR,Security,2024-12-17,2024-12-22,3,5,0
C02221,T0040,CR,Staff Behavior,2024-05-10,2024-05-16,3,6,0
C02222,T0099,SCR,Security,2025-12-07,2025-12-15,7,8,0
C02223,T0057,WR,Punctuality,2024-06-21,2024-06-22,10,1,1
C02224,T0105,SER,Staff Behavior,2024-02-21,2024-03-07,10,15,0
C02225,T0076,SCR,Water Availability,2024-07-03,2024-07-14,7,11,0
C02226,T0142,ER,Cleanliness,2025-04-20,2025-04-23,10,3,1
C02227,T0003,WR,Security,2024-06-22,2024-07-03,7,11,0
C02228,T0080,WR,Staff Behavior,2024-09-09,2024-09-19,5,10,0
C02229,T0107,WR,Cleanliness,2024-11-13,2024-11-16,10,3,1
C02230,T0125,WR,Punctuality,2025-04-24,2025-05-01,5,7,0
C02231,T0032,NER,Water Availability,2024-01-02,2024-01-03,10,1,1
C02232,T0094,NER,Catering,2024-01-29,2024-02-03,10,5,1
C02233,T0009,WR,Staff Behavior,2025-09-11,2025-09-12,3,1,1
C02234,T0009,WR,Water Availability,2024-02-28,2024-03-01,10,2,1
C02235,T0127,ER,Cleanliness,2025-01-23,2025-01-24,7,1,1
C02236,T0070,CR,Catering,2025-09-05,2025-09-11,7,6,1
C02237,T0144,CR,Staff Behavior,2025-08-03,2025-08-05,7,2,1
C02238,T0040,CR,Punctuality,2024-02-06,2024-02-07,7,1,1
C02239,T0139,WR,Punctuality,2024-04-15,2024-04-23,5,8,0
